TSI%,TSI Fit Factor,O2Hb1,HHb1,tHb1,HbDiff1,O2Hb2,HHb2,tHb2,HbDiff2,O2Hb3,HHb3,tHb3,HbDiff3,O2Hb2-2,HHb2-2,tHb2-2,HbDiff2-2,Event,Event Time
69.8263702,99.8795776,15.9435329,2.3684504,18.3123837,13.5750561,15.7682467,2.7317958,18.4995403,13.036334,15.9230938,3.0735362,18.9968319,12.849556,16.8226681,1.9085861,18.7315197,14.914093,,
69.9369659,99.8803864,16.5252724,2.444277,18.9699478,14.080966,16.3325806,2.808742,19.1408215,13.5237198,16.474308,3.1510754,19.6255836,13.3232327,17.16749,1.9218403,19.0895958,15.2456608,,
69.9389877,99.8805389,16.5305843,2.4197969,18.9507809,14.1107588,16.3400841,2.7797718,19.1193562,13.5601912,16.4680672,3.1261811,19.59445,13.3418865,17.142765,1.8994343,19.0424633,15.2433424,,
69.9198608,99.8807144,16.414465,2.3326569,18.7475243,14.0817795,16.2109966,2.7006216,18.9111176,13.5102558,16.3349991,3.0427437,19.3779411,13.2922564,17.0162907,1.8709822,18.887537,15.1453171,,
69.9725189,99.8815994,16.3562965,2.2674332,18.6241322,14.0888386,16.1818275,2.6221437,18.8034706,13.5595646,16.2859535,2.9682405,19.2543945,13.3177128,16.9552956,1.8612108,18.8167686,15.0940952,,
69.9569092,99.8806686,16.311739,2.2014711,18.5136089,14.11024,16.1095753,2.5687747,18.6778526,13.5406847,16.2278996,2.9115832,19.1396828,13.3163166,16.9242592,1.8202188,18.7447472,15.1040516,,
70.0032043,99.8792725,16.4944725,2.1660953,18.660965,14.3283482,16.2673492,2.5472424,18.8140907,13.7199907,16.4117851,2.8929896,19.3049774,13.5187969,17.0220928,1.7962013,18.8185577,15.2259016,,
70.183075,99.8801117,17.0590858,2.2160869,19.2755699,14.842967,16.8361855,2.5940137,19.4297009,14.242053,16.9814053,2.9388702,19.920475,14.0425358,17.3357658,1.8483927,19.1844234,15.4873838,,
70.2367935,99.8811493,17.1836662,2.2130783,19.3971443,14.9705582,16.9735909,2.5772767,19.5503674,14.3961945,17.0913906,2.9235625,20.0151539,14.1678286,17.4228535,1.8380659,19.2611828,15.5847979,,
70.1785202,99.8812408,16.9940109,2.1436949,19.1381073,14.8502865,16.7676411,2.5169556,19.2840958,14.2505665,16.8818398,2.8578672,19.7399101,14.0239744,17.3114357,1.8048143,19.1165161,15.5066328,,
70.1889038,99.8818207,16.8281345,2.0892711,18.9178028,14.7388334,16.6283607,2.4562247,19.0840874,14.1720181,16.7352467,2.7995088,19.534956,13.9357376,17.194437,1.797932,18.9926338,15.3965149,,
70.1365967,99.8822479,16.7323418,2.0592115,18.7919502,14.6731014,16.5290012,2.4231696,18.9516716,14.1057129,16.611454,2.7696099,19.3812656,13.8418446,17.1267242,1.7979094,18.9248962,15.328824,,
70.1698914,99.8817291,16.7381535,2.053175,18.791729,14.6849518,16.5377884,2.4142885,18.9515762,14.1233797,16.6317596,2.7599254,19.3918858,13.8718338,17.1419926,1.7882284,18.9304848,15.3537731,,
70.3128052,99.8816528,17.2601967,2.1326728,19.3932705,15.1274929,17.0444832,2.4994292,19.5434132,14.5449343,17.1610832,2.8383989,19.9996815,14.3226833,17.4166679,1.8241924,19.2411232,15.5924835,,
70.3497925,99.8832397,17.4772034,2.1956966,19.6732979,15.2814741,17.2896042,2.5515287,19.8406334,14.7379532,17.3758049,2.8998566,20.2758598,14.4759474,17.5742416,1.8768978,19.4514046,15.6973524,,
70.2821808,99.8837204,17.2752037,2.1945522,19.4701557,15.0806198,17.0909538,2.5633419,19.6537971,14.5274906,17.1879921,2.9065351,20.0947285,14.2814579,17.4665565,1.8583508,19.3251686,15.6082134,,
70.2304611,99.8832169,16.9516945,2.1724851,19.1245804,14.7791805,16.776226,2.5502529,19.3259792,14.2258549,16.9033432,2.8869441,19.7904873,14.0164003,17.2856293,1.8402141,19.1261082,15.445425,,
70.2238541,99.8845901,16.6455307,2.1632712,18.8092003,14.4822292,16.5192013,2.5405855,19.059288,13.9784975,16.6573181,2.8720961,19.5296135,13.7852221,17.0969105,1.8468606,18.9440327,15.2500591,,
70.1538086,99.8845291,16.4550476,2.1387479,18.5941944,14.3162718,16.3270531,2.5230174,18.8495693,13.8039169,16.4663105,2.8556652,19.322176,13.6106443,16.9994202,1.8473412,18.847023,15.1520872,,
70.2298965,99.8844986,16.7577152,2.1863093,18.9444237,14.5713758,16.6324368,2.5701444,19.2020798,14.06217,16.7772331,2.9074519,19.6848869,13.8697815,17.0746651,1.8744749,18.9494019,15.2001972,,
70.2446289,99.88414,16.9952259,2.2376139,19.2332382,14.7575817,16.8510761,2.627748,19.4783249,14.2232056,17.0011539,2.9664111,19.9677639,14.0347414,17.1912632,1.892029,19.0835552,15.2992449,,
70.1250992,99.8836212,16.7293777,2.2085111,18.9382896,14.5208387,16.5872746,2.5986784,19.1854534,13.9884768,16.7230816,2.9502292,19.6735115,13.7728548,17.106266,1.8611832,18.9677105,15.2450914,,
