O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI%,TSI%,TSI Fit Factor,TSI%,TSI%,Event,Event Time
-2.1719563,-0.1188101,-2.2907662,-2.9476001,0.456043,-2.4915948,-3.0622785,0.9367838,-2.1255946,6.315208,0.4507791,6.7657022,0.8912508,0.1178541,1.0095222,-0.5201383,0.5548234,0.0349665,62.0170975,62.0170975,62.0170975,99.6743469,62.0170975,62.0170975,,
-2.0985703,-0.1105306,-2.209101,-2.8646867,0.4497811,-2.4149442,-2.9863629,0.9254165,-2.0610464,6.3834429,0.4928192,6.875978,0.9993745,0.1177089,1.1175011,-0.4327993,0.5504546,0.1179366,62.1190681,62.1190681,62.1190681,99.6752548,62.1190681,62.1190681,,
-2.0703814,-0.1322976,-2.2026792,-2.8514977,0.4379391,-2.4135966,-2.9831488,0.9132792,-2.0699697,6.4715414,0.4559376,6.9271951,1.0403025,0.1193917,1.160112,-0.4086541,0.5427881,0.1344154,62.0624504,62.0624504,62.0624504,99.6761932,62.0624504,62.0624504,,
-2.0583625,-0.1390377,-2.1974003,-2.8444717,0.4227,-2.4218097,-2.9853477,0.8943732,-2.0910747,6.5313978,0.4642165,6.9953299,1.0775583,0.1088398,1.186816,-0.4019941,0.5346966,0.1329838,62.0818901,62.0818901,62.0818901,99.6761475,62.0818901,62.0818901,,
-1.9293759,-0.1477742,-2.0771499,-2.7176161,0.4156732,-2.3019814,-2.84973,0.874073,-1.9757572,6.5987577,0.4686594,7.0671325,1.1579154,0.1190168,1.2773504,-0.3074676,0.5234612,0.2162749,62.2087936,62.2087936,62.2087936,99.677681,62.2087936,62.2087936,,
-1.6866935,-0.1377212,-1.8244146,-2.4617639,0.4168508,-2.0449519,-2.591032,0.8716265,-1.7195055,6.7207465,0.4964093,7.2168717,1.3436453,0.127548,1.4716125,-0.1109235,0.5281371,0.4174948,62.4032097,62.4032097,62.4032097,99.6792908,62.4032097,62.4032097,,
-1.6206195,-0.1291344,-1.749754,-2.3792055,0.4157844,-1.9634602,-2.50594,0.8618965,-1.6441437,6.7631559,0.5198922,7.2827635,1.427748,0.1349814,1.5631485,-0.0132662,0.5195457,0.5065607,62.5336075,62.5336075,62.5336075,99.6809235,62.5336075,62.5336075,,
-1.5992407,-0.1428293,-1.74207,-2.361223,0.3973656,-1.963897,-2.5021646,0.844146,-1.6581186,6.8350687,0.5107536,7.3455381,1.4704688,0.1277826,1.5986707,0.0063763,0.5088887,0.515546,62.5292435,62.5292435,62.5292435,99.6814651,62.5292435,62.5292435,,
-1.6091385,-0.1521149,-1.7612534,-2.3653016,0.3843314,-1.9810092,-2.5082276,0.8238624,-1.6844651,6.8363409,0.5124573,7.3485146,1.4844553,0.1250185,1.6098936,0.005084,0.4976749,0.50304,62.5765762,62.5765762,62.5765762,99.682663,62.5765762,62.5765762,,
-1.4953234,-0.1743858,-1.6697092,-2.2749786,0.3713714,-1.9036468,-2.4176612,0.8068277,-1.6109333,6.9380598,0.4846986,7.4224739,1.5418241,0.1230775,1.6653214,0.0706759,0.4870924,0.5580493,62.5829697,62.5829697,62.5829697,99.6826324,62.5829697,62.5829697,,
-1.2220329,-0.1628376,-1.3848705,-2.0071251,0.372689,-1.6344759,-2.1539712,0.8056448,-1.3484266,7.1504164,0.4988546,7.6489868,1.7378464,0.1271634,1.8654302,0.2711917,0.4881941,0.7596666,62.7338371,62.7338371,62.7338371,99.6829681,62.7338371,62.7338371,,
-1.1045449,-0.1517948,-1.2563397,-1.867206,0.37306,-1.4941863,-2.0135632,0.8013942,-1.2122689,7.2105422,0.5289825,7.7392411,1.8638461,0.1320432,1.9963102,0.4001565,0.4876532,0.8880903,62.8866348,62.8866348,62.8866348,99.684967,62.8866348,62.8866348,,
-1.0567598,-0.1374771,-1.194237,-1.8140905,0.3749449,-1.4391863,-1.966048,0.7978102,-1.1683379,7.2848244,0.5528252,7.8373666,1.9475415,0.1322299,2.0801923,0.4604256,0.4838273,0.9445335,62.9580193,62.9580193,62.9580193,99.6854782,62.9580193,62.9580193,,
-1.005619,-0.1380993,-1.1437182,-1.7959974,0.3769824,-1.4190555,-1.9504364,0.7933096,-1.157227,7.4132948,0.5403295,7.9533401,1.9832579,0.1402577,2.1239371,0.4769849,0.4860626,0.963328,62.9179878,62.9179878,62.9179878,99.6840057,62.9179878,62.9179878,,
-0.8633768,-0.1431225,-1.0064993,-1.6694434,0.3718469,-1.297637,-1.8279173,0.7841514,-1.0438663,7.5601516,0.5407297,8.1005983,2.0782492,0.1443471,2.2230179,0.5697375,0.4813615,1.0513794,62.9638252,62.9638252,62.9638252,99.6841125,62.9638252,62.9638252,,
-0.5776215,-0.1331052,-0.7107267,-1.398597,0.3864424,-1.0121963,-1.5419258,0.7885779,-0.7534479,7.7822814,0.5319839,8.313982,2.2734032,0.1658195,2.4396451,0.8006177,0.4894122,1.2903103,63.1194763,63.1194763,63.1194763,99.6844788,63.1194763,63.1194763,,
-0.4563879,-0.1248109,-0.581199,-1.2715386,0.3851353,-0.8864452,-1.4210317,0.781334,-0.6397977,7.8937759,0.5597876,8.4532804,2.3958666,0.1730746,2.5693641,0.9281408,0.4830835,1.4115046,63.2245979,63.2245979,63.2245979,99.6858444,63.2245979,63.2245979,,
-0.4022334,-0.1324323,-0.5346657,-1.2367208,0.3739584,-0.8628043,-1.3953893,0.7672102,-0.6282792,8.0428905,0.5507462,8.5933552,2.4679403,0.1710766,2.6394403,0.9697423,0.4773966,1.4474189,63.2162399,63.2162399,63.2162399,99.6851501,63.2162399,63.2162399,,
-0.3909511,-0.1299994,-0.5209505,-1.2174727,0.3669066,-0.850608,-1.3799448,0.7556895,-0.6243553,8.0611076,0.5747372,8.635561,2.5156965,0.1710185,2.6871383,0.9966407,0.4748545,1.4717754,63.2753601,63.2753601,63.2753601,99.6857834,63.2753601,63.2753601,,
-0.2415922,-0.1413683,-0.3829605,-1.085808,0.3599434,-0.7259068,-1.2441038,0.7416435,-0.5025604,8.2353373,0.5509812,8.7860355,2.6165159,0.1723481,2.789288,1.1033249,0.4646159,1.5682207,63.3384933,63.3384933,63.3384933,99.6858826,63.3384933,63.3384933,,
0.1019948,-0.136274,-0.0342792,-0.7814283,0.3688958,-0.4125756,-0.937095,0.7465635,-0.1906316,8.5491943,0.5482295,9.0971422,2.8607702,0.181286,3.0424809,1.3568264,0.4704061,1.8275124,63.4267464,63.4267464,63.4267464,99.6845779,63.4267464,63.4267464,,
0.2579809,-0.133856,0.1241249,-0.6483656,0.3761358,-0.2722732,-0.8030669,0.7445029,-0.058664,8.7720051,0.5308283,9.3025522,2.9968731,0.1953517,3.1926501,1.4990242,0.4683209,1.9676249,63.4693527,63.4693527,63.4693527,99.6848297,63.4693527,63.4693527,,
0.2845586,-0.1287635,0.1557951,-0.6155579,0.3713299,-0.2442714,-0.7783458,0.7307465,-0.0476994,8.8226509,0.5550665,9.3774347,3.0608499,0.199469,3.2607441,1.5407159,0.4597971,2.0007927,63.5368042,63.5368042,63.5368042,99.6863251,63.5368042,63.5368042,,
0.3167361,-0.1106249,0.2061112,-0.5699859,0.3585148,-0.2115147,-0.7546908,0.7235519,-0.0312389,8.8931541,0.6050559,9.4979286,3.138324,0.181557,3.3203068,1.5710917,0.456009,2.0273805,63.6034546,63.6034546,63.6034546,99.6855011,63.6034546,63.6034546,,
0.4296387,-0.11984,0.3097988,-0.4546506,0.351391,-0.1033034,-0.6310574,0.7074882,0.0763306,8.9559689,0.6006103,9.5562963,3.2304485,0.1788374,3.409713,1.6719801,0.4424087,2.1146684,63.7134018,63.7134018,63.7134018,99.6868896,63.7134018,63.7134018,,
0.7313718,-0.1059302,0.6254414,-0.1653701,0.3719928,0.206578,-0.3275099,0.7158266,0.3882168,9.1873055,0.5979518,9.784976,3.4508965,0.2103498,3.6616733,1.9353492,0.448429,2.3840575,63.8747444,63.8747444,63.8747444,99.6881561,63.8747444,63.8747444,,
0.8673828,-0.1028544,0.7645283,-0.0467655,0.3746701,0.3278597,-0.2082781,0.7087696,0.5003915,9.3691111,0.6026129,9.9714441,3.580785,0.2195186,3.8007309,2.0622752,0.4437691,2.5063238,63.9366074,63.9366074,63.9366074,99.6883087,63.9366074,63.9366074,,
0.8928698,-0.1030834,0.7897865,-0.0155563,0.3615267,0.3459255,-0.1876197,0.6931508,0.5054312,9.4205418,0.6079513,10.0282116,3.6312289,0.2052721,3.8369293,2.0979342,0.4241759,2.5223894,63.9897766,63.9897766,63.9897766,99.6888046,63.9897766,63.9897766,,
0.9298791,-0.0895125,0.8403665,0.0302478,0.3568895,0.3870923,-0.1505264,0.6818216,0.5311953,9.4523001,0.6349276,10.0869455,3.6929786,0.1929105,3.8863175,2.1271827,0.4122424,2.5397041,64.0798264,64.0798264,64.0798264,99.6893768,64.0798264,64.0798264,,
1.089299,-0.102311,0.9869881,0.1624941,0.3512651,0.513714,-0.0167401,0.6709091,0.6540691,9.6388044,0.6003764,10.2389002,3.8001609,0.1900621,3.9906514,2.2330732,0.4031004,2.6364527,64.106781,64.106781,64.106781,99.6889801,64.106781,64.106781,,
1.356003,-0.1063068,1.2496964,0.4226128,0.3473516,0.7699183,0.2467992,0.6618959,0.9085951,9.8703985,0.5923933,10.4625111,4.0160847,0.1943901,4.2109041,2.4702897,0.3983652,2.8689337,64.2512054,64.2512054,64.2512054,99.6900024,64.2512054,64.2512054,,
1.4630549,-0.1171673,1.3458878,0.518923,0.3331779,0.8520547,0.3407926,0.641709,0.9824015,10.0254278,0.5828301,10.6079769,4.1316409,0.186937,4.3190079,2.5828884,0.3786454,2.9618123,64.3150787,64.3150787,64.3150787,99.6901321,64.3150787,64.3150787,,
1.4546545,-0.1182621,1.3363925,0.5360371,0.3154366,0.8514277,0.3552733,0.6167518,0.9719251,10.0049229,0.5981589,10.6028004,4.1747985,0.1699507,4.3451796,2.6087298,0.3564665,2.9654748,64.4402618,64.4402618,64.4402618,99.6917267,64.4402618,64.4402618,,
1.4810917,-0.1393941,1.3416978,0.5460042,0.2903988,0.8363569,0.3537449,0.5915531,0.9451979,10.07897,0.5708166,10.6495066,4.205893,0.135876,4.3421984,2.6085997,0.3325291,2.9414074,64.4231873,64.4231873,64.4231873,99.6910172,64.4231873,64.4231873,,
1.590085,-0.1530401,1.4370449,0.6672169,0.2648034,0.9319741,0.4762434,0.5652994,1.0414429,10.14501,0.5552962,10.7000246,4.2899098,0.1077403,4.3980803,2.7036738,0.3059532,3.0099058,64.5583878,64.5583878,64.5583878,99.6912842,64.5583878,64.5583878,,
1.8203856,-0.1688263,1.6515595,0.8921302,0.2524543,1.1445377,0.7117614,0.5487651,1.2604265,10.343955,0.492944,10.8366194,4.4739447,0.0818191,4.5561943,2.9059117,0.2823575,3.1885478,64.697197,64.697197,64.697197,99.6918182,64.697197,64.697197,,
1.9017874,-0.208722,1.6930653,0.940676,0.2242689,1.164898,0.7553963,0.5179076,1.273204,10.4971352,0.4164129,10.9132671,4.5374999,0.04905,4.5869808,2.9630055,0.2441142,3.2073982,64.6577301,64.6577301,64.6577301,99.6913605,64.6577301,64.6577301,,
1.8752515,-0.2371562,1.6380955,0.9179713,0.1937831,1.1117078,0.7320985,0.481274,1.2132723,10.4985704,0.3659728,10.8642635,4.5325418,0.0143562,4.547328,2.9542856,0.2065951,3.1611598,64.7016678,64.7016678,64.7016678,99.6922302,64.7016678,64.7016678,,
1.8412025,-0.2525995,1.5886029,0.9103858,0.1617855,1.0721247,0.7184668,0.4489667,1.1673335,10.4257355,0.343015,10.7684689,4.52736,-0.0293675,4.4984231,2.940469,0.169608,3.1103554,64.7972031,64.7972031,64.7972031,99.6932755,64.7972031,64.7972031,,
1.9987659,-0.2873023,1.7114637,1.0510825,0.1321386,1.1831741,0.8609198,0.422686,1.2835059,10.5610571,0.2852963,10.8460741,4.613203,-0.057522,4.5561118,3.0420156,0.1410718,3.1833656,64.8412933,64.8412933,64.8412933,99.692482,64.8412933,64.8412933,,
2.2074039,-0.2880234,1.9193805,1.2746152,0.1199631,1.394531,1.0878639,0.4108007,1.4985646,10.6958828,0.2842489,10.9798498,4.8089075,-0.081031,4.7283077,3.2498219,0.1210741,3.3711743,65.0191956,65.0191956,65.0191956,99.6931915,65.0191956,65.0191956,,
2.2210898,-0.2925504,1.9285396,1.3201745,0.0951356,1.4152626,1.1293108,0.3835332,1.5127442,10.6895542,0.3009911,10.9902649,4.8772326,-0.1135625,4.764102,3.2920964,0.0994453,3.3918202,65.1639023,65.1639023,65.1639023,99.694603,65.1639023,65.1639023,,
2.2248578,-0.3199393,1.9049184,1.3208939,0.0701374,1.3909839,1.1290125,0.356662,1.4855745,10.7119713,0.2605771,10.9722672,4.8896799,-0.138883,4.7512288,3.2956643,0.0750806,3.3710225,65.1773071,65.1773071,65.1773071,99.6949768,65.1773071,65.1773071,,
2.2693276,-0.3453183,1.9240093,1.3547251,0.0443693,1.399047,1.1606557,0.3285397,1.4890954,10.7674074,0.2312416,10.9983683,4.9116879,-0.1595123,4.7526073,3.3190396,0.0514455,3.3707633,65.2009125,65.2009125,65.2009125,99.6947021,65.2009125,65.2009125,,
2.5200973,-0.3594687,2.1606286,1.5819434,0.041886,1.6237816,1.4077446,0.3224584,1.7301029,10.9913197,0.192897,11.1839352,5.0821276,-0.158956,4.923604,3.5306823,0.0430233,3.5739837,65.2983322,65.2983322,65.2983322,99.693634,65.2983322,65.2983322,,
2.7408748,-0.3670793,2.3737953,1.7792765,0.0432253,1.8224533,1.6094793,0.3155825,1.9249617,11.2506933,0.1703272,11.4207401,5.2808466,-0.1616774,5.1196027,3.7317567,0.035318,3.7673523,65.367691,65.367691,65.367691,99.6941681,65.367691,65.367691,,
2.7411952,-0.363132,2.378063,1.8050327,0.0219643,1.8269488,1.6220419,0.2969708,1.9189129,11.282732,0.2017937,11.4842434,5.3526797,-0.1800583,5.1730547,3.7693481,0.0226504,3.7922764,65.4652863,65.4652863,65.4652863,99.6945648,65.4652863,65.4652863,,
2.7434747,-0.3759919,2.3674827,1.806702,-0.0013606,1.8052933,1.6182525,0.2726802,1.8908329,11.2892609,0.2071574,11.4961386,5.3647151,-0.195392,5.1697569,3.7668796,0.0086615,3.7758193,65.5017548,65.5017548,65.5017548,99.6939774,65.5017548,65.5017548,,
2.833369,-0.3937934,2.4395757,1.8980529,-0.0179303,1.8800741,1.7182963,0.2512781,1.9694742,11.3634901,0.1841984,11.5474081,5.4358373,-0.2078408,5.2284298,3.8447957,-0.0046998,3.8403735,65.5922699,65.5922699,65.5922699,99.6944885,65.5922699,65.5922699,,
3.1791422,-0.3818494,2.7972929,2.2519097,-0.0187665,2.2330937,2.0730929,0.2548755,2.3278685,11.640789,0.2119048,11.8524141,5.7389317,-0.2082879,5.5310788,4.1624575,-0.0019258,4.160809,65.7938919,65.7938919,65.7938919,99.6947632,65.7938919,65.7938919,,
3.3453038,-0.3944275,2.9508758,2.4084706,-0.0339079,2.3745131,2.2200971,0.2375742,2.4575713,11.8658772,0.2045008,12.070097,5.9241438,-0.2216651,5.7029142,4.32022,-0.0103884,4.3101082,65.8582916,65.8582916,65.8582916,99.6955719,65.8582916,65.8582916,,
3.3431344,-0.4144815,2.928653,2.405705,-0.0618002,2.3438551,2.2122064,0.209464,2.4215703,11.8666391,0.2109079,12.0772667,5.9422016,-0.2386988,5.703939,4.3193083,-0.025048,4.2945375,65.8880386,65.8880386,65.8880386,99.6951447,65.8880386,65.8880386,,
3.3516147,-0.4275911,2.9240241,2.4225302,-0.0849528,2.337528,2.2228792,0.1856845,2.4084637,11.8566446,0.2067919,12.0631542,5.9399533,-0.2449028,5.6954856,4.3269043,-0.0414499,4.2857313,65.9424973,65.9424973,65.9424973,99.6954956,65.9424973,65.9424973,,
3.554076,-0.4420198,3.112056,2.607121,-0.0977081,2.5093627,2.4158132,0.1719283,2.5876415,12.031064,0.1992664,12.2300501,6.0793815,-0.2472681,5.8325496,4.4774952,-0.0456948,4.4320784,66.0275497,66.0275497,66.0275497,99.6943512,66.0275497,66.0275497,,
3.8764081,-0.4295917,3.4468162,2.9298952,-0.0945398,2.8353045,2.7373793,0.1736537,2.910933,12.3331356,0.2239126,12.5567684,6.3755369,-0.2380155,6.1379585,4.7806339,-0.0391902,4.7417207,66.2032242,66.2032242,66.2032242,99.6951599,66.2032242,66.2032242,,
3.991996,-0.4641921,3.5278034,2.9872627,-0.1025661,2.8846455,2.8066235,0.1496485,2.956172,12.5497618,0.1707458,12.7202301,6.4584913,-0.2329252,6.2260027,4.8691115,-0.0588014,4.8105879,66.1540298,66.1540298,66.1540298,99.6942749,66.1540298,66.1540298,,
3.9877305,-0.4769924,3.5107384,2.9914851,-0.1300967,2.8613374,2.7987843,0.120267,2.9189513,12.5542259,0.1679787,12.7219257,6.4708242,-0.2534514,6.2178111,4.8653135,-0.080216,4.7853746,66.2097855,66.2097855,66.2097855,99.6947632,66.2097855,66.2097855,,
4.0285678,-0.4981773,3.5303905,3.0327382,-0.1504764,2.882211,2.8436015,0.0939346,2.9374359,12.5696697,0.137693,12.7070837,6.4866838,-0.2575564,6.2295651,4.9026651,-0.1005525,4.8023901,66.2712097,66.2712097,66.2712097,99.6955338,66.2712097,66.2712097,,
4.2780342,-0.4970233,3.7810111,3.2830958,-0.145632,3.1374125,3.120019,0.0881677,3.2080867,12.742857,0.1565067,12.899086,6.6927805,-0.2502648,6.4429536,5.1422911,-0.1004892,5.0420785,66.4654999,66.4654999,66.4654999,99.6960831,66.4654999,66.4654999,,
4.5222006,-0.480917,4.0412836,3.5383003,-0.1527581,3.3854899,3.3540592,0.0836658,3.4376252,12.9887114,0.2023728,13.1908064,6.9744811,-0.258994,6.7159271,5.3888111,-0.1072114,5.2818766,66.6137543,66.6137543,66.6137543,99.6972809,66.6137543,66.6137543,,
4.5492277,-0.4905419,4.0586863,3.5666871,-0.1739894,3.3926454,3.3750103,0.0592246,3.434135,13.0901823,0.1828379,13.2727413,7.0282593,-0.2751566,6.7535424,5.4277287,-0.1276766,5.3003283,66.6705933,66.6705933,66.6705933,99.6973343,66.6705933,66.6705933,,
4.5678272,-0.5044782,4.0633488,3.5919621,-0.1951266,3.3967831,3.4016883,0.0338117,3.4354,13.0818129,0.1836906,13.2652264,7.0602903,-0.2956268,6.7651038,5.4742212,-0.1573385,5.3171592,66.7449493,66.7449493,66.7449493,99.6976318,66.7449493,66.7449493,,
4.6713872,-0.5184152,4.1529717,3.6896355,-0.2102782,3.4793046,3.5115132,0.0139583,3.525372,13.1685619,0.1707295,13.3390121,7.1562529,-0.3155085,6.8411841,5.5773125,-0.1730809,5.4045081,66.8364639,66.8364639,66.8364639,99.696907,66.8364639,66.8364639,,
4.9854684,-0.5099422,4.4755263,4.0014591,-0.2077756,3.7936301,3.8259645,0.0153287,3.8411934,13.4955082,0.1836706,13.6788998,7.4522057,-0.3130609,7.139586,5.8831544,-0.1753323,5.7080979,66.998848,66.998848,66.998848,99.697403,66.998848,66.998848,,
5.1643524,-0.5192205,4.6451316,4.1443892,-0.2091415,3.9351947,3.9756877,0.0012002,3.976788,13.7572937,0.155606,13.9126205,7.6198835,-0.310863,7.3094621,6.0629129,-0.1898434,5.8733449,67.0453262,67.0453262,67.0453262,99.6967926,67.0453262,67.0453262,,
5.1496782,-0.5249502,4.6247282,4.158709,-0.2276694,3.9309859,3.9933963,-0.0202246,3.9730713,13.701808,0.1603338,13.8618641,7.6463156,-0.3277368,7.3190217,6.0920157,-0.2120647,5.8802271,67.1608047,67.1608047,67.1608047,99.6979828,67.1608047,67.1608047,,
5.2074594,-0.5347663,4.6726933,4.2147956,-0.2442679,3.9704738,4.0444937,-0.0365933,4.0078001,13.740202,0.1461526,13.8860779,7.6882391,-0.3478265,7.3408561,6.1353731,-0.2293237,5.9063253,67.2032852,67.2032852,67.2032852,99.6977997,67.2032852,67.2032852,,
5.4214845,-0.551673,4.8698115,4.3943143,-0.2459653,4.148294,4.2301126,-0.0398138,4.1901989,13.9802017,0.085682,14.0656052,7.8230233,-0.3476782,7.4757881,6.298213,-0.234434,6.0640545,67.2119827,67.2119827,67.2119827,99.696991,67.2119827,67.2119827,,
5.7446532,-0.5485099,5.1961441,4.6878443,-0.2340379,4.4537516,4.5320902,-0.0375962,4.4943938,14.329155,0.0740063,14.4028835,8.114316,-0.3413556,7.7734046,6.5904436,-0.2328563,6.357862,67.3173981,67.3173981,67.3173981,99.697197,67.3173981,67.3173981,,
5.823245,-0.5590845,5.2641602,4.7562656,-0.2495651,4.5066462,4.5917215,-0.0523222,4.5393,14.4282856,0.0712504,14.499258,8.2099018,-0.3587918,7.8515534,6.6784835,-0.2516053,6.4271536,67.3371811,67.3371811,67.3371811,99.6968231,67.3371811,67.3371811,,
5.8272591,-0.574041,5.2532177,4.7711644,-0.2701803,4.5009289,4.6156244,-0.0762327,4.5392919,14.3646564,0.0642682,14.428647,8.2001247,-0.3715177,7.8290505,6.6895204,-0.2695629,6.4202323,67.4205704,67.4205704,67.4205704,99.6967926,67.4205704,67.4205704,,
5.8790898,-0.5819198,5.2971702,4.8384681,-0.2854959,4.552918,4.6898174,-0.0957846,4.5939331,14.367445,0.0485816,14.4157505,8.2538691,-0.396284,7.8580294,6.7533875,-0.2900869,6.4635758,67.5338898,67.5338898,67.5338898,99.6975021,67.5338898,67.5338898,,
6.1495109,-0.579214,5.5702968,5.100688,-0.2894759,4.8111567,4.9450383,-0.0926009,4.8523378,14.6650057,0.0447959,14.7095232,8.5157948,-0.4156327,8.1006069,7.0060554,-0.2979623,6.7083693,67.6221466,67.6221466,67.6221466,99.6970367,67.6221466,67.6221466,,
6.4312644,-0.5810313,5.8502336,5.3442621,-0.2865252,5.0576816,5.1831408,-0.093614,5.089427,15.07901,-0.0007134,15.0780201,8.8044453,-0.4258347,8.3790569,7.2844911,-0.3098744,6.9748917,67.661026,67.661026,67.661026,99.6964111,67.661026,67.661026,,
6.485261,-0.6043253,5.8809360999999996,5.3684568,-0.3037358,5.0646644,5.210803,-0.1148664,5.0958366,15.2250748,-0.0557787,15.1690187,8.8535948,-0.4459013,8.4081383,7.3482232,-0.3387633,7.0097342,67.6446609,67.6446609,67.6446609,99.6948242,67.6446609,67.6446609,,
6.536643,-0.6357741,5.9008684,5.3985324,-0.3190656,5.0794106,5.249383,-0.1355023,5.113781,15.2803345,-0.1214137,15.1586409,8.8778505,-0.4641347,8.4141626,7.3886161,-0.3618642,7.0270262,67.63169859999999,67.63169859999999,67.63169859999999,99.6948242,67.63169859999999,67.63169859999999,,
6.6237497,-0.649124,5.9746256,5.4822073,-0.3359251,5.1462264,5.3303585,-0.1497515,5.1805067,15.3753891,-0.1519881,15.2231236,8.9666328,-0.4925605,8.4745188,7.4626474,-0.3792364,7.0836859,67.6723785,67.6723785,67.6723785,99.694458,67.6723785,67.6723785,,
6.8991013,-0.6332133,6.2658887,5.7679224,-0.3373337,5.430532,5.6072721,-0.1468353,5.4603367,15.6299057,-0.1237553,15.5058746,9.2534161,-0.5046679,8.7491961,7.7343354,-0.3833423,7.3512673,67.8296127,67.8296127,67.8296127,99.6950455,67.8296127,67.8296127,,
7.0831413,-0.6253637,6.4577775,5.9524703,-0.3368672,5.6155457,5.7856588,-0.1517627,5.6337962,15.8559818,-0.1154483,15.7402544,9.4761276,-0.5139041,8.9626722,7.94312,-0.3930083,7.5503845,67.936821,67.936821,67.936821,99.696373,67.936821,67.936821,,
7.0977225,-0.6439077,6.4538145,5.9600635,-0.3560841,5.6039219,5.7972403,-0.1754047,5.6217356,15.894783,-0.1411222,15.7533846,9.5012379,-0.53324,8.9684467,7.9661026,-0.4150912,7.5512857,67.9690018,67.9690018,67.9690018,99.6959152,67.9690018,67.9690018,,
7.132473,-0.6623851,6.4700875,5.9934797,-0.3734658,5.619956,5.8388405,-0.194895,5.6438451,15.9148207,-0.1666523,15.7478924,9.5262737,-0.5474492,8.9792738,8.0097818,-0.4329839,7.5770731,68.0161667,68.0161667,68.0161667,99.6956024,68.0161667,68.0161667,,
7.2264547,-0.688059,6.5383959,6.0719323,-0.3911749,5.6806993,5.9147077,-0.2090867,5.7055211,16.0263805,-0.2089792,15.8171253,9.5988951,-0.5687578,9.0305862,8.0705166,-0.4413289,7.6294622,68.0049362,68.0049362,68.0049362,99.6953583,68.0049362,68.0049362,,
7.4958291,-0.6745996,6.821228,6.3403502,-0.3870051,5.9532862,6.1852813,-0.209407,5.9757743,16.2777252,-0.1655838,16.1118622,9.8521709,-0.5505163,9.3021049,8.3348255,-0.4376745,7.8974252,68.1621017,68.1621017,68.1621017,99.6958313,68.1621017,68.1621017,,
7.6813421,-0.6822155,6.9991274,6.4959984,-0.3908603,6.1050797,6.3343883,-0.2178247,6.1164637,16.5245838,-0.1658192,16.3584881,10.0248356,-0.538992,9.4862938,8.4965754,-0.4388456,8.0580025,68.1816788,68.1816788,68.1816788,99.6955872,68.1816788,68.1816788,,
7.6672187,-0.7144843,6.9527345,6.4845285,-0.4131357,6.0713344,6.3322315,-0.2467217,6.0854096,16.4655991,-0.1974802,16.2678394,9.9806643,-0.5398465,9.441267,8.4816513,-0.4517747,8.0301495,68.2135162,68.2135162,68.2135162,99.6968765,68.2135162,68.2135162,,
7.6835198,-0.7310895,6.9524298,6.5087547,-0.4319122,6.0767851,6.3594656,-0.2678441,6.0915213,16.3960629,-0.1820347,16.2137508,9.9730282,-0.5463259,9.4271526,8.4933863,-0.4611869,8.0324726,68.27034,68.27034,68.27034,99.697464,68.27034,68.27034,,
7.7122002,-0.7518892,6.9603109,6.5422187,-0.4524184,6.0897417,6.40412,-0.2915914,6.1124282,16.3762894,-0.1963316,16.1796799,9.9757385,-0.5503117,9.4258776,8.52248,-0.4766136,8.0461407,68.3406525,68.3406525,68.3406525,99.6974411,68.3406525,68.3406525,,
7.9432678,-0.7667648,7.1765032,6.7630033,-0.4567238,6.3062201,6.6279573,-0.2975736,6.3302832,16.6340523,-0.2357976,16.3979778,10.1846714,-0.5558695,9.6292524,8.7298059,-0.4812581,8.2488213,68.4112396,68.4112396,68.4112396,99.6987152,68.4112396,68.4112396,,
8.1679173,-0.7539899,7.413928,6.9751177,-0.4577101,6.5173483,6.8310761,-0.3007344,6.530242,16.916048,-0.2033411,16.712429,10.4269495,-0.5561466,9.8712549,8.9552755,-0.4860504,8.4694986,68.5105438,68.5105438,68.5105438,99.6981659,68.5105438,68.5105438,,
8.1612844,-0.7711421,7.3901429,6.9758239,-0.4827978,6.4929657,6.8300614,-0.3255845,6.5043769,16.9068489,-0.2136141,16.6929588,10.4435978,-0.5780727,9.8659773,8.9646215,-0.5016267,8.4632683,68.5575562,68.5575562,68.5575562,99.698082,68.5575562,68.5575562,,
8.2069683,-0.8106435,7.3963242,6.9974976,-0.5021753,6.4952621,6.8610163,-0.3493196,6.5115967,16.9456673,-0.2746439,16.6707478,10.4494286,-0.5942774,9.8556042,8.9825344,-0.5219176,8.4608908,68.5284882,68.5284882,68.5284882,99.6980743,68.5284882,68.5284882,,
8.243063,-0.8315697,7.4114943,7.037941,-0.5273853,6.5104966,6.8888741,-0.3695897,6.5191851,16.9524994,-0.3044881,16.6477318,10.4687748,-0.6150637,9.8541622,9.0085011,-0.5442299,8.4645443,68.5428162,68.5428162,68.5428162,99.698761,68.5428162,68.5428162,,
8.2815266,-0.8603953,7.4211302,7.0682464,-0.5501451,6.5180421,6.9228315,-0.3927177,6.530014,16.9757881,-0.3426721,16.6328392,10.4766073,-0.6342351,9.8428249,9.0183153,-0.5604693,8.4581194,68.55513,68.55513,68.55513,99.6986008,68.55513,68.55513,,
