TSI%,TSI Fit Factor,O2Hb1,HHb1,tHb1,HbDiff1,O2Hb2,HHb2,tHb2,HbDiff2,O2Hb3,HHb3,tHb3,HbDiff3,O2Hb2-2,HHb2-2,tHb2-2,HbDiff2-2,Event,Event Time
74.5655212,99.9458694,1.7197368,0.2198859,1.9396226,1.4998208,1.7342838,0.2247966,1.9590803,1.5094947,1.6701477,0.204155,1.8743026,1.4660928,1.6758398,0.2094887,1.8854074,1.4662484,,
74.5337296,99.9457855,1.6990551,0.2158692,1.9149244,1.4831556,1.7051601,0.2234089,1.9285691,1.4817588,1.6397388,0.2024519,1.8421907,1.4373868,1.6353487,0.1987168,1.8341444,1.4365289,,
74.5494537,99.9457016,1.6769779,0.2171055,1.8940834,1.4598421,1.6883119,0.2204851,1.908797,1.4678348,1.623903,0.1991614,1.8230642,1.4248416,1.6012614,0.2004439,1.8017842,1.4007143,,
74.5427551,99.9457092,1.7571331,0.2205689,1.9777019,1.5365338,1.7564154,0.2295054,1.9859209,1.5269173,1.6920245,0.2081526,1.9001772,1.4839718,1.7227719,0.2045342,1.927385,1.518135,,
74.5637283,99.9459,1.7843897,0.2305106,2.0149004,1.5538485,1.7927539,0.2356541,2.0284081,1.5571071,1.7238175,0.2155525,1.9393702,1.5083649,1.7363106,0.2158785,1.952268,1.5203295,,
74.5600739,99.9460297,1.7507036,0.2305047,1.9812084,1.5201685,1.7629128,0.2353668,1.9982796,1.5275533,1.6942151,0.2141931,1.9084079,1.4801219,1.6724005,0.2082921,1.8807713,1.4640057,,
74.5376205,99.9459839,1.7301372,0.2289739,1.9591112,1.5011332,1.737249,0.2358963,1.9731457,1.5013603,1.6689322,0.2142724,1.8832047,1.4547597,1.6392359,0.1992476,1.8385623,1.4398854,,
74.5295258,99.9460068,1.6993653,0.2291765,1.9285418,1.4701585,1.71003,0.233924,1.9439539,1.4761137,1.6388079,0.2129551,1.851763,1.4259527,1.5758579,0.2018957,1.7778323,1.3738589,,
74.512413,99.9460526,1.6577871,0.2266584,1.8844455,1.4310987,1.6663252,0.232581,1.8989064,1.4337519,1.5960004,0.2097642,1.8057648,1.3863361,1.5356648,0.1860878,1.7218313,1.3494737,,
74.5100555,99.9458466,1.600638,0.2235627,1.8242006,1.3770453,1.6150589,0.222775,1.8378336,1.392292,1.5411307,0.2016743,1.7428049,1.3395565,1.4498285,0.1891288,1.6390359,1.2605962,,
74.4678879,99.945816,1.5595208,0.2102814,1.7698021,1.3492095,1.560797,0.2171023,1.7778991,1.343703,1.490804,0.1935304,1.6843344,1.2973735,1.4089571,0.1572852,1.5663207,1.251568,,
