t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,RealPower,VT/Ti,PaCO2_e,SV e,CO e,CI e
869.0,31.25,2.831,88.469,2739,3673.4210423,3520.7124859,0.96,445.1,141.3,23.5,24.5,45.63,13.0,15.72,4.99,14.4,6.18,20.74,0.14,111,35,102,44,284,3.53,90,EXERCISE,18.5,66,643,755,26207,1091.9,18.2,125,325.5,0,3718,22488,0,14.2,85.8,0.96,0,0.87,1.05,1.92,0.45,0.19,1.947,2,0,0,,106,55.7,283,3.25,44.87,,,
871.0,33.9,2.567,87.017,2893,3453.5917648,3269.1665324,0.95,410.1,120.9,24.5,25.9,42.9,12.3,15.98,4.71,14.56,6.09,20.76,0.13,113,33,103,43,284,3.53,88,EXERCISE,18.5,66,643,755,24574,1023.9,17.07,125,305.3,0,4479,20095,0,18.2,81.8,0.95,0,0.92,0.85,1.77,0.52,0.22,1.94,2,0,0,,99,56.4,284,2.79,44.3,,,
873.0,32.97,2.733,90.099,2867,3545.5394015,3405.4549411,0.96,437.9,129.2,24.8,25.8,44.04,12.6,16.02,4.73,14.66,6.08,20.78,0.12,113,33,104,43,286,3.55,86,EXERCISE,18.5,66,643,755,25306,1054.4,17.57,126,314.4,0,3412,21894,0,13.5,86.5,0.96,0,0.85,0.97,1.82,0.47,0.22,1.955,2,0,0,,102,54.8,285,3.22,44.24,,,
875.0,34.88,2.812,98.093,2801,3825.674016,3706.6561585,0.97,451.8,132.9,25.0,25.8,47.52,13.6,16.07,4.73,14.69,6.03,20.79,0.12,114,33,104,43,287,3.57,88,EXERCISE,18.5,66,643,755,27356,1139.8,19.0,127,339.8,0,2905,24452,0,10.6,89.4,0.97,0,0.76,0.96,1.72,0.44,0.21,1.992,2,0,0,,110,50.8,286,3.7,43.92,,,
876.0,34.09,2.785,94.943,2804,3675.9331566,3570.3510469,0.97,446.4,132.4,25.2,25.9,45.66,13.0,16.03,4.75,14.63,6.08,20.72,0.17,113,34,104,43,288,3.58,89,EXERCISE,18.5,66,643,755,26299,1095.8,18.26,127,326.7,0,2578,23721,0,9.8,90.2,0.97,0,0.81,0.95,1.76,0.46,0.21,1.977,1,0,0,,106,52.4,287,3.44,44.24,,,
878.0,32.09,2.865,91.925,2974,3629.5595051,3526.4614723,0.97,457.7,137.7,24.7,25.4,45.09,12.9,15.98,4.81,14.63,6.08,20.76,0.13,113,34,104,43,288,3.58,87,EXERCISE,18.5,66,643,755,25970,1082.1,18.03,127,322.6,0,2518,23452,0,9.7,90.3,0.97,0,0.9,0.97,1.87,0.48,0.21,1.963,2,0,0,,104,53.9,288,3.18,44.24,,,
880.0,28.3,3.101,87.764,2985,3714.9435256,3579.6533587,0.96,485.6,157.9,23.1,24.0,46.15,13.2,15.66,5.09,14.29,6.34,20.78,0.12,111,36,101,45,290,3.6,87,EXERCISE,18.5,66,643,755,26533,1105.6,18.43,128,329.6,0,3298,23235,0,12.4,87.6,0.96,0,0.98,1.14,2.12,0.46,0.19,1.943,2,0,0,,107,56.0,289,3.16,45.89,,,
882.0,28.99,2.832,82.087,3208,3290.1879135,3178.8264558,0.97,451.1,136.8,24.3,25.2,40.87,11.7,15.93,4.83,14.45,6.24,20.78,0.11,113,34,102,44,290,3.6,87,EXERCISE,18.5,66,643,755,23513,979.7,16.33,129,292.1,0,2716,20797,0,11.6,88.4,0.97,0,1.0,1.07,2.07,0.48,0.22,1.914,2,0,0,,95,58.9,290,2.83,45.26,,,
884.0,29.56,2.94,86.897,3033,3618.4035059,3490.8792852,0.96,462.8,147.5,23.4,24.3,44.95,12.8,15.74,5.02,14.46,6.22,20.78,0.12,111,36,102,44,291,3.61,87,EXERCISE,18.5,66,643,755,25851,1077.1,17.95,129,321.1,0,3109,22741,0,12.0,88.0,0.96,0,0.92,1.11,2.03,0.45,0.19,1.939,2,0,0,,104,56.4,291,3.2,45.13,,,
887.0,28.57,2.916,83.314,2980,3561.2145232,3426.5620255,0.96,455.5,149.4,22.8,23.7,44.24,12.6,15.62,5.12,14.23,6.39,20.79,0.11,111,36,101,45,292,3.63,87,EXERCISE,18.5,66,643,755,25427,1059.5,17.66,130,315.9,0,3281,22146,0,12.9,87.1,0.96,0,0.95,1.15,2.1,0.45,0.19,1.921,3,0,0,,102,58.2,292,3.07,46.21,,,
888.0,31.41,2.789,87.613,2987,3552.1308058,3428.2911068,0.97,443.0,136.1,24.0,24.9,44.13,12.6,15.88,4.88,14.47,6.24,20.79,0.11,112,35,102,44,294,3.65,88,EXERCISE,18.5,66,643,755,25379,1057.5,17.62,130,315.3,0,3020,22359,0,11.9,88.1,0.97,0,0.9,1.01,1.91,0.47,0.21,1.943,1,0,0,,102,56.1,293,3.1,45.26,,,
890.0,34.88,2.686,93.698,2912,3635.5660034,3558.2764108,0.98,430.6,128.1,25.1,25.6,45.16,12.9,16.03,4.77,14.68,6.07,20.74,0.14,114,34,104,43,294,3.65,87,EXERCISE,18.5,66,643,755,26054,1085.6,18.09,131,323.6,0,1890,24163,0,7.3,92.7,0.98,0,0.86,0.86,1.72,0.5,0.21,1.972,2,0,0,,105,53.0,294,3.12,44.17,,,
892.0,42.25,2.482,104.873,2589,3912.055553,3829.3852195,0.98,403.4,113.7,26.1,26.6,48.6,13.9,16.25,4.58,14.87,5.93,20.78,0.13,115,32,105,42,295,3.66,88,EXERCISE,18.5,66,643,755,28036,1168.2,19.47,132,348.3,0,2022,26014,0,7.2,92.8,0.98,0,0.68,0.74,1.42,0.48,0.22,2.021,2,0,0,,112,47.4,295,3.65,43.28,,,
893.0,38.22,2.621,100.166,2635,3800.3978,3765.1609162,0.99,423.4,123.5,25.7,25.9,47.21,13.5,16.15,4.71,14.78,5.92,20.77,0.13,114,33,105,42,296,3.68,85,EXERCISE,18.5,66,643,755,27307,1137.8,18.96,132,339.2,0,864,26443,0,3.2,96.8,0.99,0,0.72,0.85,1.57,0.46,0.2,2.001,1,0,0,,109,49.8,296,3.64,43.22,,,
895.0,35.5,2.808,99.692,2936,3707.3900428,3748.9253838,1.01,456.2,131.8,26.2,25.9,46.05,13.2,16.25,4.69,14.95,5.98,20.79,0.11,115,33,106,42,297,3.69,88,EXERCISE,18.5,66,643,755,26759,1115.0,18.58,133,332.4,0,0,26759,0,0.0,100.0,1.01,0,0.78,0.91,1.69,0.46,0.21,1.999,2,0,0,,107,50.0,296,3.6,43.6,,,
897.0,32.79,2.96,97.049,3027,3625.4682681,3688.8618238,1.02,480.7,140.1,26.1,25.7,45.04,12.9,16.24,4.73,14.91,6.0,20.81,0.1,115,34,106,42,298,3.7,88,EXERCISE,18.5,66,643,755,26204,1091.8,18.2,133,325.5,0,0,26204,0,0.0,100.0,1.02,0,0.82,1.01,1.83,0.45,0.21,1.987,2,0,0,,104,51.4,297,3.61,43.73,,,
898.0,33.52,2.85,95.531,2913,3600.9301514,3644.3864134,1.01,460.1,136.8,25.9,25.6,44.73,12.8,16.14,4.8,14.83,6.05,20.75,0.15,114,34,105,43,299,3.71,87,EXERCISE,18.5,66,643,755,25996,1083.1,18.05,133,322.9,0,0,25996,0,0.0,100.0,1.01,0,0.86,0.93,1.79,0.48,0.2,1.98,1,0,0,,104,52.1,298,3.31,44.04,,,
900.0,35.29,2.796,98.682,2832,3732.0254732,3704.0588634,0.99,451.2,132.4,25.8,26.0,46.36,13.2,16.14,4.74,14.83,6.03,20.74,0.16,114,34,105,43,299,3.71,88,EXERCISE,18.5,66,643,755,26826,1117.8,18.63,134,333.2,0,686,26140,0,2.6,97.4,0.99,0,0.78,0.92,1.7,0.46,0.21,1.994,2,0,0,,107,50.5,299,3.58,43.92,,,
902.0,35.71,2.714,96.929,2877,3622.9969251,3574.9334791,0.99,441.2,125.0,26.1,26.4,45.01,12.9,16.26,4.61,14.9,5.99,20.8,0.11,115,33,105,42,300,3.73,87,EXERCISE,18.5,66,643,755,26009,1083.7,18.06,135,323.1,0,1178,24832,0,4.5,95.5,0.99,0,0.8,0.88,1.68,0.48,0.23,1.986,2,0,0,,104,51.4,300,3.39,43.66,,,
904.0,32.97,2.904,95.736,2884,3756.0356272,3696.9991639,0.98,465.9,139.6,24.9,25.3,46.66,13.3,16.04,4.81,14.65,6.16,20.81,0.1,114,34,104,44,301,3.74,87,EXERCISE,18.5,66,643,755,26950,1122.9,18.72,135,334.8,0,1446,25504,0,5.4,94.6,0.98,0,0.88,0.94,1.82,0.48,0.22,1.981,2,0,0,,108,52.0,301,3.3,44.75,,,
905.0,33.9,2.746,93.085,2923,3538.9095843,3520.8384573,0.99,443.5,129.9,25.6,25.8,43.96,12.6,16.15,4.73,14.76,6.1,20.78,0.12,114,33,105,43,302,3.75,86,EXERCISE,18.5,66,643,755,25452,1060.5,17.67,136,316.2,0,444,25008,0,1.7,98.3,0.99,0,0.81,0.96,1.77,0.46,0.22,1.969,1,0,0,,102,53.3,301,3.39,44.36,,,
907.0,35.29,2.941,103.8,2906,3986.7232712,3951.4640467,0.99,474.0,140.0,25.4,25.6,49.52,14.1,16.12,4.76,14.8,6.06,20.79,0.12,114,34,105,43,302,3.75,87,EXERCISE,18.5,66,643,755,28649,1193.7,19.89,136,355.9,0,865,27784,0,3.0,97.0,0.99,0,0.77,0.93,1.7,0.45,0.21,2.016,2,0,0,,115,48.0,302,3.82,44.11,,,
909.0,38.71,2.67,103.355,2873,3712.3547404,3741.9400606,1.01,437.2,121.3,27.1,26.9,46.12,13.2,16.37,4.54,15.06,5.88,20.76,0.13,116,32,107,42,304,3.78,88,EXERCISE,18.5,66,643,755,26776,1115.7,18.59,137,332.6,0,0,26776,0,0.0,100.0,1.01,0,0.74,0.81,1.55,0.48,0.23,2.014,2,0,0,,107,48.2,303,3.61,42.96,,,
910.0,36.59,2.781,101.744,2770,3789.5658442,3826.4101831,1.01,451.1,131.1,26.2,25.9,47.08,13.5,16.22,4.71,14.96,5.95,20.77,0.13,115,33,106,42,304,3.78,87,EXERCISE,18.5,66,643,755,27343,1139.3,18.99,137,339.7,0,0,27343,0,0.0,100.0,1.01,0,0.72,0.92,1.64,0.44,0.21,2.008,1,0,0,,109,49.0,304,3.86,43.41,,,
912.0,35.5,2.689,95.467,2817,3549.2227142,3561.3792298,1.0,437.1,125.5,26.2,26.1,44.09,12.6,16.26,4.67,14.87,6.06,20.79,0.12,115,33,105,43,305,3.79,86,EXERCISE,18.5,66,643,755,25574,1065.6,17.76,138,317.7,0,0,25574,0,0.0,100.0,1.0,0,0.8,0.89,1.69,0.47,0.22,1.98,2,0,0,,102,52.1,305,3.36,44.11,,,
914.0,38.71,2.814,108.929,2904,3969.7442447,4001.5695562,1.01,460.1,129.1,26.8,26.5,49.31,14.1,16.35,4.59,15.03,5.88,20.8,0.11,116,32,106,42,306,3.8,88,EXERCISE,18.5,66,643,755,28633,1193.0,19.88,138,355.7,0,0,28633,0,0.0,100.0,1.01,0,0.74,0.81,1.55,0.48,0.22,2.037,2,0,0,,114,45.4,305,3.8,42.96,,,
915.0,38.22,2.698,103.108,2873,3693.6411404,3769.6640235,1.02,442.6,123.2,27.2,26.6,45.88,13.1,16.4,4.57,15.1,5.89,20.79,0.11,116,32,107,42,307,3.81,88,EXERCISE,18.5,66,643,755,26715,1113.1,18.55,139,331.9,0,0,26715,0,0.0,100.0,1.02,0,0.73,0.84,1.57,0.46,0.22,2.013,1,0,0,,106,48.3,307,3.7,43.03,,,
917.0,32.09,3.037,97.444,3004,3692.6749652,3744.7046285,1.01,491.0,145.6,25.8,25.4,45.87,13.1,16.17,4.79,14.83,6.08,20.8,0.11,114,34,105,43,308,3.83,89,EXERCISE,18.5,66,643,755,26670,1111.2,18.52,139,331.3,0,0,26670,0,0.0,100.0,1.01,0,0.89,0.98,1.87,0.48,0.21,1.989,2,0,0,,106,51.2,307,3.41,44.24,,,
918.0,39.74,2.61,103.709,3010,3640.4938168,3731.5712351,1.03,430.1,117.6,27.7,27.0,45.22,12.9,16.48,4.51,15.21,5.76,20.78,0.12,117,32,108,41,309,3.84,91,EXERCISE,18.5,66,643,755,26356,1098.2,18.3,140,327.4,0,0,26356,0,0.0,100.0,1.03,0,0.8,0.71,1.51,0.53,0.22,2.016,1,0,0,,105,48.0,308,3.26,42.2,,,
922.0,19.74,3.582,70.697,3532,3207.0667283,3241.948242,1.01,546.9,203.8,21.6,21.4,39.84,11.4,15.27,5.69,14.17,6.67,20.81,0.1,108,40,100,47,310,3.85,88,EXERCISE,18.5,66,643,755,23146,964.4,16.07,141,287.5,0,0,23146,0,0.0,100.0,1.01,0,1.0,2.04,3.04,0.33,0.14,1.849,4,0,0,,92,64.6,309,3.58,47.99,,,
923.0,37.04,2.645,97.963,2830,3843.5899575,3785.778107,0.98,423.0,128.3,24.8,25.2,47.75,13.6,15.99,4.85,14.55,6.24,20.76,0.14,113,34,103,44,311,3.86,87,EXERCISE,18.5,66,643,755,27582,1149.3,19.15,141,342.6,0,1416,26166,0,5.1,94.9,0.98,0,0.79,0.83,1.62,0.49,0.21,1.991,1,0,0,,111,50.9,311,3.35,45.26,,,
925.0,40.54,2.704,109.622,2859,4112.1048187,4097.9770704,1.0,437.8,127.0,26.0,26.1,51.08,14.6,16.19,4.7,14.92,5.95,20.76,0.14,115,33,106,42,312,3.88,88,EXERCISE,18.5,66,643,755,29585,1232.7,20.54,142,367.5,0,347,29238,0,1.2,98.8,1.0,0,0.73,0.75,1.48,0.49,0.21,2.04,2,0,0,,118,45.1,311,3.7,43.41,,,
926.0,38.22,2.87,109.682,2799,4021.3473304,4043.9401581,1.01,467.4,133.0,26.6,26.5,49.95,14.3,16.29,4.63,14.91,5.97,20.76,0.14,115,33,106,42,312,3.88,87,EXERCISE,18.5,66,643,755,28989,1207.9,20.13,142,360.1,0,0,28989,0,0.0,100.0,1.01,0,0.73,0.84,1.57,0.46,0.22,2.04,1,0,0,,116,45.0,312,3.93,43.53,,,
928.0,35.5,2.738,97.207,2882,3674.2687366,3633.1774305,0.99,443.1,128.3,25.8,26.1,45.64,13.0,16.18,4.69,14.86,6.0,20.78,0.13,115,33,105,42,313,3.89,88,EXERCISE,18.5,66,643,755,26390,1099.6,18.33,143,327.8,0,1007,25382,0,3.8,96.2,0.99,0,0.84,0.85,1.69,0.5,0.22,1.988,2,0,0,,106,51.3,313,3.26,43.73,,,
929.0,38.96,2.549,99.312,2742,3641.3150603,3611.3722284,0.99,415.7,116.3,26.5,26.7,45.23,12.9,16.31,4.56,14.89,6.01,20.77,0.13,115,32,105,43,314,3.9,89,EXERCISE,18.5,66,643,755,26170,1090.4,18.17,143,325.1,0,734,25436,0,2.8,97.2,0.99,0,0.77,0.77,1.54,0.5,0.23,1.997,1,0,0,,105,50.2,314,3.31,43.79,,,
931.0,38.46,2.881,110.808,2843,4095.1223898,4121.8889959,1.01,469.0,133.8,26.4,26.2,50.87,14.5,16.28,4.64,15.01,5.89,20.79,0.11,115,33,106,42,315,3.91,88,EXERCISE,18.5,66,643,755,29527,1230.3,20.51,144,366.8,0,0,29527,0,0.0,100.0,1.01,0,0.73,0.83,1.56,0.47,0.21,2.045,2,0,0,,118,44.5,314,3.95,43.03,,,
933.0,37.74,2.752,103.849,2931,3754.6159214,3838.0580668,1.02,450.3,127.0,27.0,26.4,46.64,13.3,16.36,4.61,15.02,5.98,20.79,0.11,116,33,106,42,316,3.93,88,EXERCISE,18.5,66,643,755,27165,1131.9,18.86,144,337.5,0,0,27165,0,0.0,100.0,1.02,0,0.73,0.86,1.59,0.46,0.23,2.016,2,0,0,,108,47.9,315,3.77,43.6,,,
934.0,38.71,2.749,106.413,2799,3814.0921222,3892.7420128,1.02,450.9,125.6,27.2,26.6,47.38,13.5,16.4,4.57,15.07,5.89,20.79,0.11,116,32,107,42,316,3.93,88,EXERCISE,18.5,66,643,755,27586,1149.4,19.16,145,342.7,0,0,27586,0,0.0,100.0,1.02,0,0.74,0.81,1.55,0.48,0.22,2.027,1,0,0,,110,46.7,316,3.71,43.03,,,
936.0,37.97,2.724,103.443,2904,3675.423284,3776.0960976,1.03,447.4,124.2,27.4,26.7,45.66,13.0,16.42,4.56,15.09,5.94,20.78,0.11,116,32,107,42,317,3.94,88,EXERCISE,18.5,66,643,755,26623,1109.3,18.49,145,330.7,0,0,26623,0,0.0,100.0,1.03,0,0.75,0.83,1.58,0.47,0.23,2.015,2,0,0,,106,48.2,316,3.63,43.34,,,
937.0,35.29,3.033,107.047,2920,3959.2458978,4032.4551918,1.02,493.6,142.6,26.4,25.9,49.18,14.1,16.27,4.7,14.93,5.99,20.8,0.11,115,33,106,42,318,3.95,89,EXERCISE,18.5,66,643,755,28623,1192.6,19.88,146,355.6,0,0,28623,0,0.0,100.0,1.02,0,0.77,0.93,1.7,0.45,0.21,2.03,1,0,0,,114,46.3,318,3.94,43.66,,,
939.0,35.29,2.939,103.729,3114,3787.8566326,3870.416156,1.02,479.9,136.9,26.7,26.2,47.05,13.4,16.33,4.66,15.03,5.96,20.8,0.11,116,33,106,42,319,3.96,90,EXERCISE,18.5,66,643,755,27403,1141.8,19.03,146,340.4,0,0,27403,0,0.0,100.0,1.02,0,0.79,0.91,1.7,0.46,0.22,2.016,2,0,0,,109,48.0,318,3.72,43.47,,,
941.0,40.82,2.745,112.041,3019,3823.9679514,3950.7549957,1.03,455.7,121.0,28.6,27.6,47.5,13.6,16.6,4.41,15.32,5.74,20.79,0.11,118,31,108,41,320,3.98,90,EXERCISE,18.5,66,643,755,27733,1155.6,19.26,147,344.5,0,0,27733,0,0.0,100.0,1.03,0,0.72,0.75,1.47,0.49,0.23,2.049,2,0,0,,110,43.8,319,3.81,42.07,,,
942.0,41.38,2.706,111.972,2827,3809.3128375,3945.608091,1.04,449.8,119.2,28.6,27.6,47.32,13.5,16.62,4.41,15.32,5.74,20.8,0.11,118,31,108,41,320,3.98,89,EXERCISE,18.5,66,643,755,27643,1151.8,19.2,147,343.4,0,0,27643,0,0.0,100.0,1.04,0,0.7,0.75,1.45,0.48,0.23,2.049,1,0,0,,110,43.9,320,3.87,42.07,,,
944.0,36.59,2.914,106.61,2871,3754.5375721,3920.1605849,1.04,479.0,134.1,27.7,26.5,46.64,13.3,16.44,4.6,15.03,6.05,20.77,0.12,116,33,106,43,321,3.99,87,EXERCISE,18.5,66,643,755,27295,1137.3,18.95,148,339.1,0,0,27295,0,0.0,100.0,1.04,0,0.72,0.92,1.64,0.44,0.24,2.028,2,0,0,,108,46.6,320,4.05,44.04,,,
945.0,37.5,2.686,100.725,2950,3608.4667079,3745.6046761,1.04,440.2,124.7,27.2,26.2,44.83,12.8,16.39,4.64,15.03,6.04,20.79,0.11,116,33,106,43,322,4.0,88,EXERCISE,18.5,66,643,755,26198,1091.6,18.19,148,325.4,0,0,26198,0,0.0,100.0,1.04,0,0.75,0.85,1.6,0.47,0.23,2.003,1,0,0,,104,49.5,322,3.58,43.98,,,
947.0,41.67,2.81,117.083,2870,4078.665714,4256.2786998,1.04,463.8,127.6,28.0,26.8,50.67,14.5,16.51,4.54,15.2,5.88,20.79,0.11,117,32,108,42,323,4.01,88,EXERCISE,18.5,66,643,755,29648,1235.3,20.59,149,368.3,0,0,29648,0,0.0,100.0,1.04,0,0.7,0.74,1.44,0.49,0.23,2.068,2,0,0,,117,41.3,322,4.01,42.96,,,
948.0,36.36,2.937,106.8,2994,3805.2641655,3996.6266908,1.05,482.3,136.9,27.4,26.1,47.27,13.5,16.42,4.66,15.11,5.99,20.81,0.1,116,33,107,42,323,4.01,88,EXERCISE,18.5,66,643,755,27701,1154.2,19.24,149,344.1,0,0,27701,0,0.0,100.0,1.05,0,0.77,0.88,1.65,0.47,0.22,2.029,1,0,0,,109,46.5,323,3.81,43.66,,,
950.0,35.71,3.033,108.321,3022,3938.5951868,4112.800374,1.04,494.9,143.7,26.9,25.7,48.93,14.0,16.32,4.74,14.97,6.08,20.79,0.11,116,34,106,43,324,4.02,89,EXERCISE,18.5,66,643,755,28634,1193.1,19.88,150,355.7,0,0,28634,0,0.0,100.0,1.04,0,0.75,0.93,1.68,0.45,0.22,2.035,2,0,0,,113,45.7,324,4.04,44.24,,,
952.0,31.25,2.915,91.094,3189,3531.8738537,3599.3708902,1.02,468.3,143.6,25.2,24.7,43.87,12.5,16.07,4.93,14.75,6.23,20.81,0.11,114,35,104,44,325,4.04,87,EXERCISE,18.5,66,643,755,25536,1064.0,17.73,150,317.2,0,0,25536,0,0.0,100.0,1.02,0,0.99,0.93,1.92,0.52,0.2,1.959,2,0,0,,102,54.3,325,2.94,45.19,,,
953.0,40.0,2.827,113.08,2884,4059.4605904,4161.392294,1.03,463.1,130.2,27.2,26.5,50.43,14.4,16.38,4.61,15.02,6.03,20.78,0.12,116,33,106,43,326,4.05,87,EXERCISE,18.5,66,643,755,29390,1224.6,20.41,151,365.1,0,0,29390,0,0.0,100.0,1.03,0,0.71,0.79,1.5,0.47,0.23,2.053,1,0,0,,117,43.3,326,3.98,43.92,,,
955.0,39.22,2.997,117.529,3093,4107.7861599,4308.1809918,1.05,494.1,137.2,27.9,26.6,51.03,14.6,16.49,4.58,15.23,5.84,20.79,0.11,117,32,108,41,327,4.06,87,EXERCISE,18.5,66,643,755,29893,1245.6,20.76,151,371.3,0,0,29893,0,0.0,100.0,1.05,0,0.73,0.8,1.53,0.48,0.22,2.07,2,0,0,,118,41.1,326,4.11,42.71,,,
957.0,36.14,3.098,111.976,3034,4060.9693001,4234.0869015,1.04,505.6,146.5,27.0,25.8,50.45,14.4,16.32,4.73,15.02,6.09,20.78,0.12,116,33,106,43,328,4.07,88,EXERCISE,18.5,66,643,755,29513,1229.7,20.5,152,366.6,0,0,29513,0,0.0,100.0,1.04,0,0.74,0.92,1.66,0.45,0.22,2.049,2,0,0,,117,43.9,327,4.19,44.3,,,
958.0,34.68,3.018,104.671,3190,3738.619886,3894.6609238,1.04,493.7,141.4,27.3,26.3,46.44,13.3,16.36,4.69,15.04,6.06,20.75,0.15,116,33,106,43,328,4.07,87,EXERCISE,18.5,66,643,755,27165,1131.9,18.86,152,337.5,0,0,27165,0,0.0,100.0,1.04,0,0.83,0.9,1.73,0.48,0.22,2.02,1,0,0,,108,47.5,328,3.64,44.11,,,
960.0,37.97,2.96,112.405,3067,3929.0563712,4077.322798,1.04,486.8,135.9,27.9,26.9,48.81,13.9,16.45,4.59,15.19,5.88,20.74,0.17,116,33,108,42,329,4.09,87,EXERCISE,18.5,66,643,755,28524,1188.5,19.81,153,354.3,0,0,28524,0,0.0,100.0,1.04,0,0.76,0.82,1.58,0.48,0.22,2.051,2,0,0,,113,43.7,329,3.89,42.96,,,
961.0,39.74,3.023,120.119,2944,4225.0992051,4360.73104,1.03,497.1,138.3,27.8,26.9,52.49,15.0,16.44,4.57,15.15,5.91,20.76,0.15,116,32,107,42,330,4.1,88,EXERCISE,18.5,66,643,755,30636,1276.5,21.27,153,380.6,0,0,30636,0,0.0,100.0,1.03,0,0.71,0.8,1.51,0.47,0.23,2.08,1,0,0,,121,39.8,330,4.26,43.15,,,
963.0,37.27,2.827,105.354,3010,3708.4188388,3834.3076893,1.03,465.3,128.8,27.7,26.8,46.07,13.2,16.46,4.56,15.15,5.9,20.78,0.12,117,32,107,42,331,4.11,88,EXERCISE,18.5,66,643,755,26900,1120.8,18.68,154,334.2,0,0,26900,0,0.0,100.0,1.03,0,0.8,0.81,1.61,0.5,0.23,2.023,2,0,0,,107,47.2,330,3.53,43.09,,,
965.0,39.74,3.012,119.682,3061,4080.5385937,4224.4178928,1.04,499.8,133.5,28.6,27.7,50.69,14.5,16.59,4.43,15.25,5.83,20.78,0.13,117,31,108,41,331,4.11,88,EXERCISE,18.5,66,643,755,29608,1233.7,20.56,155,367.8,0,0,29608,0,0.0,100.0,1.04,0,0.71,0.8,1.51,0.47,0.24,2.078,2,0,0,,117,40.0,331,4.24,42.64,,,
966.0,42.55,2.834,120.596,3032,4020.5427677,4214.4688954,1.05,472.3,124.4,29.3,27.9,49.94,14.3,16.67,4.39,15.42,5.64,20.77,0.13,118,31,109,40,333,4.14,88,EXERCISE,18.5,66,643,755,29255,1219.0,20.32,155,363.4,0,0,29255,0,0.0,100.0,1.05,0,0.7,0.71,1.41,0.5,0.23,2.081,1,0,0,,116,39.6,331,4.05,41.43,,,
968.0,37.74,3.028,114.264,2961,4045.3080824,4246.7903358,1.05,497.8,140.2,27.6,26.3,50.25,14.4,16.44,4.63,15.15,5.92,20.8,0.1,116,33,107,42,333,4.14,89,EXERCISE,18.5,66,643,755,29445,1226.9,20.45,156,365.8,0,0,29445,0,0.0,100.0,1.05,0,0.74,0.85,1.59,0.47,0.22,2.058,2,0,0,,116,42.7,333,4.09,43.22,,,
969.0,40.54,2.706,109.703,3020,3706.7620616,3918.9305666,1.06,449.8,120.8,28.8,27.3,46.05,13.2,16.62,4.46,15.33,5.81,20.79,0.11,118,32,109,41,334,4.15,87,EXERCISE,18.5,66,643,755,27025,1126.0,18.77,156,335.7,0,0,27025,0,0.0,100.0,1.06,0,0.73,0.75,1.48,0.49,0.23,2.04,1,0,0,,107,45.0,334,3.71,42.52,,,
970.0,41.96,2.786,116.895,2763,3942.675335,4149.2942523,1.05,463.7,123.6,28.9,27.5,48.98,14.0,16.64,4.44,15.3,5.86,20.8,0.11,118,31,108,41,334,4.15,88,EXERCISE,18.5,66,643,755,28715,1196.4,19.94,156,356.7,0,0,28715,0,0.0,100.0,1.05,0,0.65,0.78,1.43,0.45,0.24,2.068,1,0,0,,113,41.4,334,4.29,42.83,,,
972.0,38.22,2.897,110.713,3004,3924.147287,4123.8336731,1.05,475.8,135.0,27.5,26.2,48.75,13.9,16.42,4.66,15.11,5.99,20.79,0.12,116,33,107,42,335,4.16,88,EXERCISE,18.5,66,643,755,28570,1190.4,19.84,157,354.9,0,0,28570,0,0.0,100.0,1.05,0,0.71,0.86,1.57,0.45,0.22,2.044,2,0,0,,113,44.5,335,4.08,43.66,,,
974.0,39.74,2.865,113.841,2990,3970.2851487,4164.5973784,1.05,472.6,130.9,28.0,26.7,49.32,14.1,16.5,4.57,15.21,5.89,20.79,0.11,117,32,108,42,336,4.17,87,EXERCISE,18.5,66,643,755,28894,1203.9,20.07,158,358.9,0,0,28894,0,0.0,100.0,1.05,0,0.73,0.78,1.51,0.48,0.22,2.056,2,0,0,,114,42.9,335,3.92,43.03,,,
975.0,41.67,2.784,116.0,2912,3931.9120121,4123.958754,1.05,462.6,123.7,28.8,27.4,48.84,14.0,16.62,4.44,15.28,5.81,20.79,0.11,118,31,108,41,337,4.19,87,EXERCISE,18.5,66,643,755,28614,1192.2,19.87,158,355.5,0,0,28614,0,0.0,100.0,1.05,0,0.69,0.75,1.44,0.48,0.23,2.064,1,0,0,,113,41.9,337,4.03,42.52,,,
976.0,41.38,2.866,118.593,2879,4098.0544715,4300.020956,1.05,473.6,130.1,28.2,26.9,50.91,14.5,16.52,4.54,15.23,5.88,20.78,0.12,117,32,108,42,337,4.19,87,EXERCISE,18.5,66,643,755,29826,1242.7,20.71,158,370.5,0,0,29826,0,0.0,100.0,1.05,0,0.65,0.8,1.45,0.45,0.23,2.074,1,0,0,,118,40.6,337,4.41,42.96,,,
